Planet Name,Stellar Magnitude,Discovery Date,Planet Type,Discovery Method,Orbital Radius,Eccentricity,Planet Mass (Jupiter),Planet Radius (Jupiter),Distance (light-years),Orbital Period (Years)
Kepler-1160 b,16.006,2016,Neptune-like,Transit,0.0755,0.0,0.016425424795468848,0.1910714285714286,3514.7549028000003,0.02190280629705681
Kepler-1159 b,14.678,2016,Neptune-like,Transit,0.1603,0.0,0.019540591567023285,0.211,3958.5879876,0.0621492128678987
Kepler-1158 b,13.618,2016,Neptune-like,Transit,0.1246,0.0,0.019131529263687854,0.209,4840.970429999999,0.03696098562628337
Kepler-1156 b,14.262,2016,Super Earth,Transit,0.0994,0.0,0.007237256135934549,0.11785714285714287,2254.81753636,0.03258042436687201
Kepler-1155 b,14.799,2016,Super Earth,Transit,0.2006,0.0,0.015040906230333544,0.18125,3681.3880031999997,0.0917180013689254
Kepler-1154 c,14.953,2016,Neptune-like,Transit,0.0875,0.0,0.019414726242920073,0.211,4762.203755999999,0.02327173169062286
Kepler-1154 b,14.953,2016,Neptune-like,Transit,0.0631,0.0,0.019131529263687854,0.209,4762.203755999999,0.014236824093086927
OGLE-TR-10 b,16.006,2004,Gas Giant,Transit,0.0434,0.82,0.62,1.25,4386.7003532,0.008487337440109514
MOA-bin-1L b,12.60683284365942,2012,Gas Giant,Microlensing,8.3,0.07689300021083703,3.7,1.16,16633.956,27.6
Kepler-98 b,12.996,2014,Neptune-like,Transit,0.026126,0.0,0.011170547514159848,0.17767857142857144,1142.5733914,0.004106776180698152
Kepler-97 b,12.994,2014,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.011044682190056639,0.5114834271703597,1307.5822349199998,1.7022587894645302
Kepler-94 c,13.071,2014,Gas Giant,Radial Velocity,1.596807,0.35,9.836,1.11,625.9064102399999,2.2
Kepler-92 c,11.671,2013,Super Earth,Transit,0.190427,0.04,0.019194461925739457,0.23214285714285718,1558.99958752,0.0731006160164271
Kepler-8 b,13.598,2010,Gas Giant,Transit,0.0474,0.0,0.59,1.416,3332.8903172,0.009582477754962354
Kepler-87 b,14.681,2013,Gas Giant,Transit,0.481,0.04,1.02,1.204,4021.177324,0.314031485284052
Kepler-85 b,14.89,2012,Terrestrial,Transit,0.0766,0.02,0.0057898049087476405,0.15875,2495.1749389999995,0.02272416153319644
Kepler-84 c,14.92,2012,Super Earth,Transit,0.1072,0.0,0.06356198867212083,0.21071428571428572,3339.5112839999997,0.03531827515400411
Kepler-83 b,16.145,2012,Gas Giant,Transit,0.07295,0.0,0.132,0.252,1305.95797804,0.026830937713894595
Kepler-82 b,15.131,2012,Neptune-like,Transit,0.1683,0.0,0.0382315921963499,0.363,2949.51350856,0.07227926078028747
Kepler-80 e,15.23,2014,Super Earth,Transit,0.0491,0.0,0.012995594713656387,0.14285714285714288,1204.98660356,0.012594113620807664
Kepler-79 d,14.036,2014,Neptune-like,Transit,0.287,0.03,0.018879798615481433,0.639,3329.1395232,0.14264202600958248
Kepler-77 b,14.152,2013,Gas Giant,Transit,0.04501,0.0,0.43,0.96,2085.4773411599995,0.009856262833675565
Kepler-707 b,15.022,2016,Super Earth,Transit,0.0325,0.0,0.007331655129011957,0.11875000000000001,1930.1129305599998,0.006023271731690623
Kepler-705 b,16.331,2016,Neptune-like,Transit,0.232,0.0,0.016047828823159218,0.18839285714285714,903.0639943599998,0.1535934291581109
Kepler-704 b,15.454,2016,Neptune-like,Transit,0.047,0.0,0.02303335431088735,0.233,4007.9027747999994,0.010403832991101985
Kepler-703 b,15.599,2016,Gas Giant,Transit,0.0535,0.0,0.161,0.732,3773.0704547999994,0.012594113620807664
Kepler-702 b,15.437,2016,Gas Giant,Transit,0.088,0.0,0.194,0.818,3235.6990907599998,0.028747433264887063
Kepler-701 b,15.056,2016,Neptune-like,Transit,0.0895,0.0,0.026589049716803016,0.253,2524.94319712,0.028473648186173855
Kepler-700 b,15.202,2016,Neptune-like,Transit,0.3577,0.0,0.09439899307740716,0.534,4865.464745599999,0.22149212867898702
Kepler-698 b,15.716,2016,Neptune-like,Transit,0.1255,0.0,0.04122089364380113,0.328,6508.6712892,0.04462696783025325
Kepler-697 b,15.888,2016,Neptune-like,Transit,0.0471,0.0,0.05034612964128382,0.368,4166.088434799999,0.010130047912388775
Kepler-696 b,15.308,2016,Neptune-like,Transit,0.0535,0.0,0.09848961611076149,0.548,4619.8040464,0.011498973305954827
Kepler-695 b,15.262,2016,Gas Giant,Transit,0.0374,0.0,0.196,0.822,2749.3222173199997,0.008213552361396304
Kepler-694 b,15.284,2016,Neptune-like,Transit,0.0659,0.0,0.025959723096286972,0.25,3336.7715735999996,0.017522245037645448
Kepler-693 b,16.7286,2016,Gas Giant,Transit,0.1121,0.0,0.232,0.908,3755.7189556,0.042162902121834364
Kepler-692 b,15.676,2016,Neptune-like,Transit,0.1495,0.0,0.030994336060415354,0.277,3233.3018441599997,0.05968514715947981
Kepler-691 b,16.6,2016,Super Earth,Transit,0.0649,0.0,0.0157960981749528,0.18660714285714286,910.3503194,0.022176591375770018
Kepler-690 b,15.701,2016,Neptune-like,Transit,0.081,0.0,0.09314033983637508,0.531,5431.5084836,0.021081451060917182
Kepler-68 d,10.077,2013,Gas Giant,Radial Velocity,1.469,0.1,0.84007,1.24,470.20605895999995,1.7
Kepler-689 b,15.938,2016,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.027375707992448078,0.5114834271703597,3691.2052988,1.7022587894645302
Kepler-688 b,15.805,2016,Gas Giant,Transit,0.046,0.0,0.216,0.871,4428.383089999999,0.010677618069815195
Kepler-687 b,15.695,2016,Neptune-like,Transit,0.1326,0.0,0.038388923851478914,0.314,2066.7201096,0.05612594113620808
Kepler-686 b,16.02,2016,Gas Giant,Transit,0.0258,0.0,1.3748344376203327,1.084,4862.7902664,0.004380561259411362
Kepler-66 b,15.29,2013,Neptune-like,Transit,0.1352,0.0,0.025959723096286972,0.25,3923.5262175999997,0.0487337440109514
Kepler-685 b,15.186,2016,Gas Giant,Transit,0.0265,0.0,0.248,0.944,3061.6752954,0.004380561259411362
Kepler-684 b,15.695,2016,Neptune-like,Transit,0.064,0.0,0.035242290748898675,0.3,5646.640981199999,0.018617385352498288
Kepler-683 b,15.072,2016,Super Earth,Transit,0.0355,0.0,0.014285714285714285,0.17589285714285716,3336.8041892,0.006844626967830253
Kepler-682 b,15.556,2016,Gas Giant,Transit,0.1058,0.0,0.134,0.658,6455.44263,0.03449691991786447
Kepler-681 b,15.584,2016,Neptune-like,Transit,0.1635,0.0,0.030490874764002515,0.275,2240.44057988,0.07227926078028747
Kepler-680 b,15.321,2016,Neptune-like,Transit,0.0469,0.0,0.02026431718061674,0.216,4867.8130688,0.010130047912388775
Kepler-1152 b,15.31,2016,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.0018565135305223409,0.5114834271703597,701.99534348,1.7022587894645302
Kepler-1151 b,15.005,2016,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.01749528005034613,0.5114834271703597,2225.80596016,1.7022587894645302
Kepler-1150 b,14.748,2016,Super Earth,Transit,0.0382,0.0,0.0032724984266834485,0.09107142857142858,1169.32796808,0.0076659822039698835
Kepler-1148 b,15.533,2016,Super Earth,Transit,0.0188,0.0,0.011013215859030836,0.15089285714285713,2040.7319995199998,0.0030116358658453116
Kepler-1147 b,15.613,2016,Neptune-like,Transit,0.0961,0.0,0.02303335431088735,0.233,5405.579081599999,0.02902121834360027
Kepler-1146 b,15.953,2016,Super Earth,Transit,0.0325,0.0,0.006419131529263687,0.10982142857142858,2293.0006192799997,0.006570841889117043
Kepler-1145 b,15.471,2016,Super Earth,Transit,0.0443,0.0,0.007992448080553808,0.125,2256.8723191599997,0.010951403148528405
Kepler-1143 c,15.493,2016,Neptune-like,Transit,0.6477,0.0,0.03964757709251101,0.321,1810.7822348399998,0.5765913757700205
Kepler-1143 b,15.493,2016,Super Earth,Transit,0.0371,0.0,0.010792951541850221,0.14910714285714285,1810.7822348399998,0.007939767282683094
Kepler-1142 b,14.505,2016,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.00868470736312146,0.5114834271703597,4153.629275599999,1.7022587894645302
Kepler-1141 b,12.403,2016,Terrestrial,Transit,0.0345,0.0,0.0015009439899307739,0.07321428571428572,1283.88700152,0.006297056810403832
Kepler-1140 b,15.751,2016,Neptune-like,Transit,0.1478,0.0,0.025487728130899934,0.247,2141.1489088,0.06598220396988365
Kepler-1139 b,14.229,2016,Super Earth,Transit,0.0165,0.0,0.005695405915670233,0.10625,1614.98100336,0.002190280629705681
Kepler-1138 b,15.885,2016,Super Earth,Transit,0.0415,0.0,0.011107614852108243,0.1517857142857143,2845.1501116799996,0.008761122518822724
Kepler-1137 b,12.827,2016,Neptune-like,Transit,0.1871,0.0,0.01724354940213971,0.19642857142857145,3006.43425368,0.06543463381245722
Kepler-1136 b,16.037,2016,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.010478288231592196,0.5114834271703597,1602.75015336,1.7022587894645302
Kepler-1135 b,14.545,2016,Super Earth,Transit,0.3436,0.0,0.012838263058527375,0.16517857142857145,4287.7772384,0.2108145106091718
Kepler-1134 b,16.233,2016,Neptune-like,Transit,0.1242,0.0,0.023473882945248582,0.236,3080.3640342,0.04681724845995894
Kepler-1133 b,14.785,2016,Super Earth,Transit,0.0983,0.0,0.014285714285714285,0.17589285714285716,2456.3949906,0.03175906913073238
Kepler-1132 b,15.818,2016,Neptune-like,Transit,0.2881,0.0,0.019257394587791063,0.21,2830.80903236,0.17221081451060916
Kepler-1131 b,15.01,2016,Super Earth,Transit,0.0459,0.0,0.009911894273127752,0.14196428571428574,3361.689892,0.009582477754962354
Kepler-1130 b,12.509,2016,Terrestrial,Transit,0.059603,0.0,0.0013750786658275644,0.07142857142857144,813.2471550799999,0.015058179329226557
Kepler-1129 c,15.661,2016,Neptune-like,Transit,0.3528,0.0,0.02485840151038389,0.244,3861.2956528,0.20944558521560575
Kepler-1129 b,15.661,2016,Neptune-like,Transit,0.1644,0.0,0.028508495909376968,0.264,3861.2956528,0.06652977412731007
Kepler-1128 b,15.934,2016,Neptune-like,Transit,0.302,0.0,0.040591567023285084,0.326,3533.6067196,0.16865160848733746
Kepler-1127 b,15.162,2016,Super Earth,Transit,0.0556,0.0,0.014159848961611076,0.17500000000000002,2747.7305760399995,0.013963039014373716
Kepler-1126 b,14.221,2016,Super Earth,Transit,0.4126,0.0,0.01145374449339207,0.15446428571428572,2073.49110816,0.2973305954825462
Kepler-1125 b,15.042,2016,Super Earth,Transit,0.1348,0.0,0.012712397734424166,0.1642857142857143,6560.334399599999,0.048459958932238194
CoRoT-7 c,11.728,2009,Neptune-like,Radial Velocity,0.046,0.0,0.02643171806167401,0.253,521.54301336,0.010130047912388775
CoRoT-3 b,13.448,2008,Gas Giant,Transit,0.05783,0.0,21.66,1.01,2507.3927427599997,0.011772758384668035
CoRoT-26 b,15.861,2013,Gas Giant,Transit,0.0526,0.0,0.52,1.26,3408.9172808,0.011498973305954827
CoRoT-24 b,15.383,2014,Neptune-like,Transit,0.056,0.0,0.017935808684707365,0.33,1929.3921257999998,0.013963039014373716
CoRoT-20 b,14.63,2011,Gas Giant,Transit,0.09,0.59,4.3,0.84,2752.95559516,0.02518822724161533
CoRoT-17 b,16.29,2011,Gas Giant,Transit,0.0461,0.0,2.43,1.02,3835.9859471999994,0.010403832991101985
CoRoT-11 b,12.897,2010,Gas Giant,Transit,0.0436,0.0,2.33,1.43,2136.44247772,0.008213552361396304
Pr0211 c,12.163,2016,Gas Giant,Radial Velocity,5.5,0.71,7.79,1.12,595.93267384,13.3
KOI-94 d,12.314,2013,Gas Giant,Transit,0.1684,0.02,0.334,1.005,1555.93372112,0.06105407255304586
Kepler-679 b,15.771,2016,Neptune-like,Transit,0.0983,0.0,0.029326620516047827,0.269,3007.95414064,0.033949349760438056
Kepler-678 b,15.161,2016,Neptune-like,Transit,0.0732,0.0,0.07268722466960352,0.459,5956.097794,0.01998631074606434
Kepler-677 b,15.504,2016,Neptune-like,Transit,0.067,0.0,0.07866582756450598,0.48,6373.349164799999,0.018069815195071868
Kepler-675 b,15.605,2016,Neptune-like,Transit,0.0325,0.0,0.020547514159848963,0.218,2171.1552607999997,0.006297056810403832
Kepler-674 b,15.569,2016,Super Earth,Transit,0.028,0.0,0.011013215859030836,0.15089285714285713,1116.28195624,0.006023271731690623
Kepler-673 b,15.592,2016,Neptune-like,Transit,0.0455,0.0,0.10950283196979231,0.583,2994.7970076,0.010130047912388775
Kepler-672 b,15.513,2016,Neptune-like,Transit,0.2163,0.0,0.021397105097545624,0.223,3372.2247308,0.10513347022587269
Kepler-670 b,15.162,2016,Gas Giant,Transit,0.0383,0.0,1.3748344376203327,1.176,3065.03144064,0.0076659822039698835
Kepler-669 b,15.742,2016,Neptune-like,Transit,0.0529,0.0,0.06544996853366897,0.431,6729.935519599999,0.011225188227241615
Kepler-668 b,15.365,2016,Neptune-like,Transit,0.0768,0.0,0.024386406544996853,0.241,2559.07868408,0.022997946611909653
Kepler-666 b,15.422,2016,Neptune-like,Transit,0.0542,0.0,0.019981120201384518,0.214,4920.7481876,0.012320328542094456
Kepler-65 c,10.922,2012,Neptune-like,Transit,0.068,0.02,0.016991818753933293,0.23,990.6270956799999,0.0161533196440794
Kepler-62 e,13.965,2013,Super Earth,Transit,0.427,0.0,0.11327879169288861,0.14375000000000002,981.3186034400001,0.3351129363449692
Kepler-61 b,15.277,2013,Neptune-like,Transit,0.24861,0.25,0.016582756450597858,0.19196428571428573,1092.88026324,0.16399726214921287
Kepler-59 c,14.467,2012,Super Earth,Transit,0.1372,0.0,0.014411579609817494,0.1767857142857143,3793.9118232,0.049281314168377825
Kepler-57 c,15.017,2012,Super Earth,Transit,0.096,0.07,0.021585903083700442,0.1960714285714286,2100.9012583999997,0.03175906913073238
Kepler-55 f,15.746,2014,Super Earth,Transit,0.081,0.0,0.009911894273127752,0.14196428571428574,1887.7778817600001,0.02792607802874743
Kepler-55 b,15.746,2012,Super Earth,Transit,0.1593,0.0,0.135,0.21696428571428575,1887.7778817600001,0.07638603696098563
Kepler-53 c,15.367,2012,Neptune-like,Transit,0.2255,0.0,0.11327879169288861,0.283,4455.519269199999,0.10568104038329912
Kepler-52 b,15.513,2012,Neptune-like,Transit,0.0637,0.0,0.42476,0.18750000000000003,1048.72852552,0.021629021218343602
Kepler-50 c,10.544,2012,Super Earth,Transit,0.087,0.0,0.02580239144115796,0.19375,815.7487715999999,0.025735797399041752
Kepler-49 c,15.655,2012,Super Earth,Transit,0.07821,0.01,0.026368785399622407,0.21821428571428572,1015.0692263199999,0.029842573579739906
Kepler-48 b,13.174,2012,Super Earth,Transit,0.053918,0.0,0.012397734424166142,0.16785714285714287,1000.44439128,0.013141683778234086
Kepler-46 c,15.312,2012,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.376,0.5114834271703597,2534.4278136,1.7022587894645302
Kepler-446 b,17.5041,2015,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.008999370673379484,0.5114834271703597,314.21542883999996,1.7022587894645302
Kepler-444 d,8.87,2015,Terrestrial,Transit,0.06,0.18,0.0006293266205160479,0.04732142857142858,118.849941776,0.016974674880219028
Kepler-442 b,15.322,2015,Super Earth,Transit,0.409,0.04,0.0074260541220893634,0.11964285714285716,1193.6168053999997,0.30746064339493495
Kepler-43 b,13.986,2011,Gas Giant,Transit,0.046,0.02,3.23,1.219,3280.6075103999997,0.008213552361396304
Kepler-439 b,14.654,2015,Neptune-like,Transit,0.563,0.03,0.01777847702957835,0.20000000000000004,2469.15747488,0.48761122518822725
Kepler-436 b,15.971,2015,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.02485840151038389,0.5114834271703597,1920.6250525199998,1.7022587894645302
Kepler-434 b,14.49,2015,Gas Giant,Transit,0.1143,0.13,2.86,1.13,3987.3875623999998,0.03531827515400411
Kepler-431 c,12.139,2015,Terrestrial,Transit,0.0847,0.0,0.0007205789804908747,0.05964285714285715,1586.8989717599998,0.023819301848049278
Kepler-428 b,15.362,2014,Gas Giant,Transit,0.0433,0.22,1.27,1.08,2238.3564430399997,0.009582477754962354
Kepler-424 c,14.429,2014,Gas Giant,Radial Velocity,0.73,0.07689300021083703,6.97,1.13,2278.6758477599997,0.6113620807665983
Kepler-422 b,13.524,2014,Gas Giant,Transit,0.082,0.0,0.43,1.15,2357.4392602,0.021629021218343602
Kepler-419 c,13.089,2014,Gas Giant,Transit Timing Variations,1.68,0.18,7.3,1.13,3298.6113216,1.9
Kepler-418 b,14.824,2014,Gas Giant,Transit,0.3779,0.2,1.1,1.2,3269.8117467999996,0.2373716632443532
K2-27 b,12.689,2016,Neptune-like,Transit,0.06702,0.25,0.09723096286972938,0.4,814.2321462,0.018617385352498288
K2-24 c,11.275,2016,Neptune-like,Transit,0.247,0.07,0.048458149779735685,0.669,556.29819672,0.11581108829568788
K2-24 b,11.275,2016,Neptune-like,Transit,0.154,0.06,0.059786028949024544,0.482,556.29819672,0.05722108145106091
WASP-135 b,13.181,2015,Gas Giant,Transit,0.0243,0.0,1.9,1.3,972.6428538399999,0.0038329911019849418
Kepler-665 b,15.612,2016,Neptune-like,Transit,0.1148,0.0,0.022876022655758336,0.232,1998.8079072799997,0.04380561259411362
Kepler-664 b,15.663,2016,Neptune-like,Transit,0.0374,0.0,0.023788546255506606,0.237,3946.8789871999993,0.006844626967830253
Kepler-663 b,15.881,2016,Neptune-like,Transit,0.0559,0.0,0.022876022655758336,0.232,3467.3318203999993,0.013689253935660506
Kepler-661 b,16.016,2016,Neptune-like,Transit,0.0585,0.0,0.030333543108873505,0.274,1744.24314928,0.01642710472279261
Kepler-660 b,15.559,2016,Neptune-like,Transit,0.0759,0.0,0.022435494021397103,0.229,1853.97181236,0.025462012320328544
Kepler-659 b,15.758,2016,Neptune-like,Transit,0.1204,0.0,0.021397105097545624,0.223,2356.9337183999996,0.048459958932238194
Kepler-658 b,16.44,2016,Super Earth,Transit,0.0188,0.0,0.010352422907488987,0.1455357142857143,1266.73771904,0.003559206023271732
Kepler-656 b,15.549,2016,Neptune-like,Transit,0.0232,0.0,0.03118313404657017,0.278,2903.93646912,0.003559206023271732
Kepler-454 b,11.567,2015,Neptune-like,Transit,0.09528,0.32,0.016991818753933293,0.211,752.99309564,0.02902121834360027
Kepler-408 b,8.834,2014,Terrestrial,Transit,0.03589,0.0,0.015733165512901194,0.07321428571428572,289.571733792,0.006844626967830253
Kepler-407 b,12.603,2014,Super Earth,Transit,0.015302,0.0,0.010069225928256766,0.0955357142857143,1103.6075340799998,0.0019164955509924709
Kepler-406 c,12.603,2014,Super Earth,Transit,0.055292,0.0,0.008527375707992448,0.07589285714285715,1187.3056867999999,0.012594113620807664
Kepler-405 c,16.181,2014,Neptune-like,Transit,0.188,0.0,0.06167400881057269,0.416,3473.8223247999995,0.0813141683778234
Kepler-405 b,16.181,2014,Super Earth,Transit,0.095,0.0,0.01567023285084959,0.18571428571428572,3473.8223247999995,0.02902121834360027
Kepler-404 c,15.479,2014,Super Earth,Transit,0.118,0.0,0.011359345500314663,0.15357142857142858,2650.09577744,0.0405201916495551
Kepler-403 c,12.818,2014,Super Earth,Transit,0.297,0.0,0.011674008810572687,0.15625,2740.58775964,0.1486652977412731
Kepler-403 b,12.818,2014,Super Earth,Transit,0.076,0.0,0.006607929515418502,0.11160714285714286,2740.58775964,0.019164955509924708
Kepler-402 e,13.27,2014,Super Earth,Transit,0.102,0.0,0.008590308370044052,0.13035714285714287,2039.58066884,0.030663928815879534
Kepler-402 c,13.27,2014,Super Earth,Transit,0.068,0.0,0.009597230962869728,0.1392857142857143,2039.58066884,0.016700889801505817
Kepler-402 b,13.27,2014,Super Earth,Transit,0.051,0.0,0.006230333543108873,0.10892857142857143,2039.58066884,0.010951403148528405
Kepler-401 c,13.366,2014,Neptune-like,Transit,0.269,0.0,0.016582756450597858,0.19196428571428573,3149.2318735999997,0.12950034223134838
Kepler-400 c,13.762,2014,Super Earth,Transit,0.134,0.0,0.008904971680302076,0.13303571428571428,2759.1819132,0.047364818617385354
Kepler-400 b,13.762,2014,Super Earth,Transit,0.087,0.0,0.010572687224669603,0.14732142857142858,2759.1819132,0.024640657084188913
Kepler-399 d,14.686,2014,Super Earth,Transit,0.261,0.0,0.013310258023914412,0.16875,2415.30585772,0.15879534565366188
Kepler-399 c,14.686,2014,Super Earth,Transit,0.155,0.0,0.008275645059786028,0.12767857142857142,2415.30585772,0.0731006160164271
Kepler-398 c,13.499,2014,Super Earth,Transit,0.087,0.0,0.0031780994336060415,0.09017857142857144,578.4539738,0.031211498973305957
Kepler-1124 b,16.745,2016,Super Earth,Transit,0.0305,0.0,0.006859660163624922,0.1142857142857143,945.52298244,0.007939767282683094
Kepler-1123 b,14.933,2016,Super Earth,Transit,0.0497,0.0,0.010792951541850221,0.14910714285714285,2297.1917238799997,0.011772758384668035
Kepler-1122 b,15.405,2016,Neptune-like,Transit,15.25358028598593,0.07689300021083703,0.015166771554436752,0.5114834271703597,4013.0886552,1.7022587894645302
Kepler-1121 b,12.144,2016,Super Earth,Transit,0.1187,0.0,0.013561988672120828,0.1705357142857143,1572.22521332,0.036139630390143736
Kepler-1120 b,15.494,2016,Super Earth,Transit,0.0369,0.0,0.007803650094398993,0.1232142857142857,2006.61282036,0.007939767282683094
Kepler-1119 b,15.296,2016,Super Earth,Transit,0.0812,0.0,0.013687853996224039,0.17142857142857143,5731.311078799999,0.02272416153319644
Kepler-1118 b,15.238,2016,Neptune-like,Transit,0.2079,0.0,0.0250157331655129,0.244,2897.325287,0.10595482546201233
Kepler-1117 b,14.15,2016,Super Earth,Transit,0.0546,0.0,0.0044367526746381366,0.09910714285714287,1854.1544597199997,0.013141683778234086
